"database","sumFormula","adduct","ion","mz","msmScore","rhoSpatial","rhoSpectral","rhoChaos","fdrLevel","off_sample_label","off_sample_prob"
"HMDB","C10H18O5","-H","C10H18O5-H-",217.108147241,0.030631786,0.0318265069099865,0.968718215605459,0.993541218140149,0.2,"off",0.999988317489624
"HMDB","C21H24N2O4S","-H","C21H24N2O4S-H-",399.138401983,0.030496491,0.0336796926455507,0.923185028011429,0.980828311473473,0.2,"off",1
"HMDB","C20H12O","-H","C20H12O-H-",267.081538569,0.030445917,0.0328313726610014,0.937811162016301,0.988836769361439,0.2,"off",0.999999761581421
"HMDB","C8H16O6","+Cl","C8H16O6+Cl-",243.064089529,0.030419359,0.0340358306200992,0.900636522712319,0.992348340731346,0.5,"off",0.99999988079071
"HMDB","C25H34O8","-H","C25H34O8-H-",461.218091613,0.030315368,0.0340233253076539,0.916271274921094,0.972438193799478,0.2,"off",0.999994158744812
"HMDB","C19H24O8","+Cl","C19H24O8+Cl-",415.116519025,0.030251283,0.0351367870974985,0.888249496002335,0.969274514582826,0.5,"off",0.999985575675964
"HMDB","C13H18N4O3","+Cl","C13H18N4O3+Cl-",313.107291733,0.030042753,0.0351879861576463,0.868592399480657,0.982945167156246,0.5,"off",0.99999988079071
"HMDB","C7H9NO2","+Cl","C7H9NO2+Cl-",174.032729825,0.030039255,0.0337756941482274,0.891300135018046,0.997839956689487,0.5,"off",0.99999475479126
"HMDB","C9H10O2","-H","C9H10O2-H-",149.060803125,0.029814819,0.0308863694827748,0.973627843676536,0.991453440822526,0.2,"off",0.999990224838257
"HMDB","C20H24O5","-H","C20H24O5-H-",343.155097433,0.029814415,0.0326524175689573,0.935620372531153,0.975913364274664,0.2,"off",0.999892234802246
"HMDB","C11H13N3O3S","-H","C11H13N3O3S-H-",266.060486011,0.029675957,0.0316289745306978,0.960157598941212,0.977185671016374,0.2,"off",0.999999046325684
"HMDB","C7H14O2S","+Cl","C7H14O2S+Cl-",197.040852155,0.029653538,0.0337047482475501,0.899800679534752,0.977775394953177,0.5,"off",0.999986290931702
"HMDB","C18H22N2O8","+Cl","C18H22N2O8+Cl-",429.107016961,0.029295528,0.0346022290735262,0.858340467733633,0.986365035395506,0.5,"off",0.999999523162842
"HMDB","C10H18O4","-H","C10H18O4-H-",201.113232621,0.02925134,0.0305798301021518,0.96953065169925,0.986618272081146,0.2,"off",0.999989748001099
"HMDB","C3H3Br2IO","+Cl","C3H3Br2IO+Cl-",374.728937013,0.02921564,0.0434650166150898,0.67716286895557,0.992618629173989,0.5,"off",0.983804166316986
"HMDB","C8H16O3","-H","C8H16O3-H-",159.102667937,0.029181978,0.030182790953529,0.976041795512274,0.99057399090103,0.2,"off",0.999997138977051
"HMDB","C12H20O5","-H","C12H20O5-H-",243.123797305,0.029181208,0.0307150746354743,0.962840790271864,0.986727437289889,0.2,"off",0.999995470046997
"HMDB","C2H4Cl2O2","-H","C2H4Cl2O2-H-",128.951558333,0.029085387,0.0365313401772376,0.801636137405004,0.993189123447138,0.2,"on",0.0202200300991535
"HMDB","C2H3ClO2","+Cl","C2H3ClO2+Cl-",128.951558333,0.029085387,0.0365313401772376,0.801636137405004,0.993189123447138,0.5,"on",0.0202200300991535
"HMDB","C8H7NO2","-H","C8H7NO2-H-",148.040402029,0.028699117,0.0296299045018471,0.975789581181217,0.992617906546128,0.2,"off",0.999998927116394
"HMDB","C11H22N2O4S","+Cl","C11H22N2O4S+Cl-",313.099429651,0.028606664,0.0330462901525114,0.875433995893071,0.988828777971178,0.5,"off",0.999999642372131
"HMDB","C21H30N4O4","+Cl","C21H30N4O4+Cl-",437.196106737,0.028606072,0.0341878428115141,0.85506254253783,0.978562658949399,0.5,"off",0.999991893768311
"HMDB","C21H20O11","-H","C21H20O11-H-",447.093285025,0.02857593,0.0307234879469791,0.930708179488286,0.999347079037801,0.2,"off",0.996551036834717
"HMDB","C12H12N2O","-H","C12H12N2O-H-",199.087686569,0.028559383,0.0299057006138863,0.962657886500952,0.992025579536371,0.2,"off",1
"HMDB","C8H14O","-H","C8H14O-H-",125.097188633,0.028512565,0.0293346093820756,0.977099872810544,0.99475702975703,0.2,"off",0.999993562698364
"HMDB","C15H10N2O2","-H","C15H10N2O2-H-",249.066951125,0.02850335,0.0304249574511984,0.945148858993177,0.991210093405827,0.2,"off",0.99999988079071
"HMDB","C6H11O8P","-H","C6H11O8P-H-",241.011877877,0.028499179,0.0291704798656012,0.978657854914496,0.998292670211657,0.2,"on",0.00151409429963678
"HMDB","C6H12O4","+Cl","C6H12O4+Cl-",183.042960161,0.028379256,0.0311219148883523,0.920701512361969,0.99041184041184,0.5,"off",0.999989032745361
"HMDB","C10H6N2O2","-H","C10H6N2O2-H-",185.035650997,0.028302522,0.029984503109066,0.961220721655209,0.981985672063737,0.2,"off",1
"HMDB","C7H5NOS","-H","C7H5NOS-H-",150.001908515,0.028144496,0.0291140637099477,0.968710970828993,0.99792159710934,0.2,"off",0.999995350837708
"HMDB","C7H8O","-H","C7H8O-H-",107.050238441,0.028102547,0.0289755077717123,0.980146837244583,0.989517520586443,0.2,"off",0.999996542930603
"HMDB","C21H22O10","-H","C21H22O10-H-",433.114020469,0.028000772,0.030110559882161,0.932253655540698,0.997509578544061,0.2,"off",0.987753927707672
"HMDB","C12H22O11","-H","C12H22O11-H-",341.108935089,0.027989022,0.0294641452608879,0.960510187831175,0.988990023810241,0.2,"off",0.99998950958252
"HMDB","C11H12N2O4","-H","C11H12N2O4-H-",235.072430429,0.02795349,0.0295521917467749,0.966941268107913,0.978241884104657,0.2,"off",0.999998450279236
"HMDB","C19H20O5","-H","C19H20O5-H-",327.123797305,0.027857231,0.0299180239336396,0.94150011507731,0.988973521944142,0.2,"off",0.998627185821533
"HMDB","C21H41O6P","-H","C21H41O6P-H-",419.256799597,0.027695518,0.0301523982098519,0.931939878914902,0.985597848621625,0.2,"on",0.00217497861012816
"HMDB","C11H21NO5","+Cl","C11H21NO5+Cl-",282.111374069,0.027534597,0.0428744640490687,0.653611666100314,0.982562553257417,0.5,"off",0.999999165534973
"HMDB","C12H14N2O","-H","C12H14N2O-H-",201.103336633,0.027532442,0.0289978261814288,0.962596161285539,0.986359311821137,0.2,"off",0.999999523162842
"HMDB","C10H14N5O7P","-H","C10H14N5O7P-H-",346.055808353,0.027279088,0.0283531598193275,0.964700225980095,0.99732337039062,0.2,"on",0.0029492499306798
"HMDB","C20H21FN2O2","+Cl","C20H21FN2O2+Cl-",375.128107369,0.027013065,0.0317256660854131,0.862409020281732,0.987301587301587,0.5,"off",1
"HMDB","C22H45Cl3Si","-H","C22H45Cl3Si-H-",441.228334645,0.026947081,0.0399137827872932,0.678409247661803,0.995169578622816,0.2,"off",0.999959588050842
"HMDB","C23H34O4","+Cl","C23H34O4+Cl-",409.215110865,0.026873741,0.0330259902067764,0.834318037943222,0.975305460099275,0.5,"off",0.999999642372131
"HMDB","C6H8O6","-H","C6H8O6-H-",175.024811541,0.026863908,0.0274836613530055,0.979901072924573,0.997498818455722,0.2,"on",0.000161752963322215
"HMDB","C19H18O4","-H","C19H18O4-H-",309.113232621,0.026776407,0.0286558001705724,0.940417032149408,0.993617614269788,0.2,"off",0.999977946281433
"HMDB","C12H16N4O7","-H","C12H16N4O7-H-",327.094622417,0.026756372,0.0281295514083209,0.962404362273679,0.988341062566105,0.2,"off",0.999524593353271
"HMDB","C17H12Cl2N4O","-H","C17H12Cl2N4O-H-",357.031539969,0.026648978,0.0352504326860816,0.767778345752145,0.984646243617797,0.2,"off",0.999990224838257
"HMDB","C13H10O5","-H","C13H10O5-H-",245.045546985,0.026625406,0.0277297965691417,0.962016076301911,0.998084291187739,0.2,"off",0.996860504150391
"HMDB","C14H12N2O","-H","C14H12N2O-H-",223.087686569,0.026589757,0.0279930379574051,0.955732122761536,0.993866736165407,0.2,"off",0.999999403953552
"HMDB","C8H18S2","+Cl","C8H18S2+Cl-",213.054394213,0.026495853,0.0308332628612959,0.868943548468824,0.988932955618508,0.5,"off",0.999997019767761
"HMDB","C7H16S2","+Cl","C7H16S2+Cl-",199.038744149,0.026408896,0.0303855172199639,0.870999928338112,0.997850540149237,0.5,"off",0.999422788619995
"HMDB","C6H10NO2","+Cl","C6H10NO2+Cl-",163.040554857,0.026322959,0.0335725099039343,0.784930820621478,0.998894253198255,0.5,"off",0.999946713447571
"HMDB","C8H8O4","-H","C8H8O4-H-",167.034982301,0.026137544,0.0269246937603409,0.975695793398338,0.994946126074531,0.2,"off",0.999986171722412
"HMDB","C15H14O9S","+Cl","C15H14O9S+Cl-",405.005254495,0.026004959,0.0313053272464801,0.85555990557291,0.970929045431343,0.5,"off",0.999949932098389
"HMDB","C17H16ClFN2O2","-H","C17H16ClFN2O2-H-",333.081157177,0.025996003,0.032080331946511,0.831297627726443,0.974790272910693,0.2,"off",0.999999761581421
"HMDB","C11H16O5","+Cl","C11H16O5+Cl-",263.069174909,0.025815502,0.0296652123088674,0.878584086218902,0.990489249038549,0.5,"off",0.999796330928802
"HMDB","C18H26O11","-H","C18H26O11-H-",417.140235217,0.025789393,0.0279144077713734,0.939518456795716,0.983348359803038,0.2,"off",0.999990105628967
"HMDB","C6H6O4","-H","C6H6O4-H-",141.019332237,0.025741372,0.0263840600083134,0.98094690901596,0.994591120122238,0.2,"off",0.595642149448395
"HMDB","C21H26NO3","+Cl","C21H26NO3+Cl-",375.160669989,0.025574014,0.0307323556171202,0.853021171170925,0.975535846267554,0.5,"off",0.999986886978149
"HMDB","C8H18OS2","+Cl","C8H18OS2+Cl-",229.049308833,0.025568765,0.0295186804315235,0.868532953094458,0.997301587301587,0.5,"off",0.99719512462616
"HMDB","C18H17NO7","-H","C18H17NO7-H-",358.093225449,0.02544725,0.0261263846212647,0.974874373553907,0.999109014675052,0.2,"off",0.999938011169434
"HMDB","C12H19NO6","+Cl","C12H19NO6+Cl-",308.090638625,0.025358802,0.0264407856270766,0.959388141058866,0.999677765843179,0.5,"off",0.999951124191284
"HMDB","C20H20O5","-H","C20H20O5-H-",339.123797305,0.02534827,0.0272013419960543,0.941214858024499,0.990077605321508,0.2,"off",0.99998152256012
"HMDB","C12H15NO5","+Cl","C12H15NO5+Cl-",288.064423877,0.025118032,0.0288781009475882,0.883359087688922,0.984645056455348,0.5,"off",0.986990392208099
"HMDB","C20H16O","-H","C20H16O-H-",271.112838697,0.025086045,0.0271937827714523,0.936149926685056,0.985410478281459,0.2,"off",0.99999475479126
"HMDB","C11H11NO3","-H","C11H11NO3-H-",204.066616777,0.025055138,0.0282353860357629,0.904965852533235,0.980552589428724,0.2,"off",0.999999761581421
"HMDB","C16H16O4S","-H","C16H16O4S-H-",303.069653727,0.024884477,0.0269813885827055,0.942903155437188,0.978131220800325,0.2,"off",0.99999988079071
"HMDB","C18H18O9","-H","C18H18O9-H-",377.087805721,0.02468033,0.0262665904266468,0.943621518784826,0.995747911921033,0.2,"on",0.184305906295776
"HMDB","C8H9NO3","-H","C8H9NO3-H-",166.050966713,0.024673212,0.0255754490221281,0.974712062628851,0.989751330738063,0.2,"off",0.999993443489075
"HMDB","C8H12O6","+Cl","C8H12O6+Cl-",239.032789401,0.024451165,0.0276417033898801,0.885541998378986,0.998908246225319,0.5,"off",0.561821460723877
"HMDB","C23H28O6","-H","C23H28O6-H-",399.181312181,0.024328973,0.0266800231956482,0.92512762119059,0.985679954763924,0.2,"off",0.99999463558197
"HMDB","C12H16O11S","+Cl","C12H16O11S+Cl-",403.010733799,0.024304984,0.0278033888777028,0.882276889682393,0.990815273477812,0.5,"off",0.999903082847595
"HMDB","C8H12O4","+Cl","C8H12O4+Cl-",207.042960161,0.024120111,0.0253612335847677,0.95265997017568,0.99832285115304,0.5,"off",0.999956846237183
"HMDB","C11H13N3O","+Cl","C11H13N3O+Cl-",238.075263333,0.02393691,0.025847788324738,0.926494988896106,0.999543378995434,0.5,"off",0.999999523162842
"HMDB","C21H24O4","-H","C21H24O4-H-",339.160182813,0.023928432,0.0263447940594888,0.932114810694461,0.974428609841355,0.2,"off",0.999948501586914
"HMDB","C17H16O7","-H","C17H16O7-H-",331.082326417,0.023906222,0.0250529105466078,0.956313073491534,0.997821011673152,0.2,"off",0.999998331069946
"HMDB","C15H8N2O","-H","C15H8N2O-H-",231.056386441,0.023892079,0.0251635843717056,0.953879136915091,0.995378114490742,0.2,"off",0.999997138977051
"HMDB","C17H22O8","+Cl","C17H22O8+Cl-",389.100868961,0.023746314,0.0280800775739926,0.871696742793602,0.970135635018496,0.5,"off",0.999942779541016
"HMDB","C6H6N4O2","+Cl","C6H6N4O2+Cl-",201.018476729,0.023744926,0.0274464775433104,0.89340554066097,0.968357173818812,0.5,"off",0.999961614608765
"HMDB","C10H10O4","-H","C10H10O4-H-",193.050632365,0.023667485,0.0247893330137635,0.968962694833243,0.985326583118931,0.2,"off",0.999998927116394
"HMDB","C10H8O3","+Cl","C10H8O3+Cl-",211.016745413,0.023619724,0.0275020300916368,0.879951144969896,0.976003835550761,0.5,"off",1
"HMDB","C19H32O9","+Cl","C19H32O9+Cl-",439.174033901,0.023613134,0.0285689607169631,0.84829571750427,0.974343122102009,0.5,"off",0.99999988079071
"HMDB","C19H24O3","-H","C19H24O3-H-",299.165268193,0.023584308,0.0256107057222366,0.939683604295633,0.979986158298729,0.2,"off",0.999999523162842
"HMDB","C7H10OS2","+Cl","C7H10OS2+Cl-",208.986708577,0.023364175,0.0269544942495016,0.873211389230738,0.99265850945495,0.5,"on",0.00397623563185334
"HMDB","C12H23NO2S","+Cl","C12H23NO2S+Cl-",280.114351443,0.02334194,0.0265423864614944,0.884390045659997,0.994381740657136,0.5,"off",0.999996423721313
"HMDB","C14H17N3O3S","-H","C14H17N3O3S-H-",306.091786139,0.023338102,0.0249347597888427,0.937069440490646,0.998823082763857,0.2,"off",0.99993360042572
"HMDB","C11H16O4","-H","C11H16O4-H-",211.097582557,0.02333164,0.0242787820360609,0.966367848165348,0.99443382390128,0.2,"off",0.999993681907654
"HMDB","C14H16O11","-H","C14H16O11-H-",359.061984897,0.023308577,0.0247616717340779,0.954084122883841,0.98661822838372,0.2,"off",0.999675750732422
"HMDB","C6H11N3O3","+Cl","C6H11N3O3+Cl-",208.049442509,0.0232698,0.0261075039472719,0.893880597115336,0.997120843471208,0.5,"on",0.158981442451477
"HMDB","C24H22O11","-H","C24H22O11-H-",485.108935089,0.023197241,0.0256011162823753,0.920567723173611,0.984286902978865,0.2,"off",0.997905969619751
"HMDB","C2H7NO3S","+Cl","C2H7NO3S+Cl-",159.984065551,0.02314289,0.0259796692369314,0.897097196594355,0.992989068978515,0.5,"on",0.0225842855870724
"HMDB","C6H6O3","-H","C6H6O3-H-",125.024417617,0.02312212,0.0236748693894916,0.981621633033108,0.994937809219957,0.2,"off",0.999660611152649
"HMDB","C7H10O2","-H","C7H10O2-H-",125.060803125,0.02307252,0.0237886359944794,0.979439584721778,0.990256790282566,0.2,"off",0.999987244606018
"HMDB","C11H16O10","+Cl","C11H16O10+Cl-",343.043748009,0.022926882,0.0261874230543616,0.878866465823126,0.996160558464223,0.5,"off",0.93025678396225
"HMDB","C22H22O11","-H","C22H22O11-H-",461.108935089,0.022906348,0.0248542442594833,0.928033553156151,0.993096846846847,0.2,"off",0.986838281154633
"HMDB","C11H12N2O3","-H","C11H12N2O3-H-",219.077515809,0.022900054,0.024209723022147,0.965524552788485,0.979678057203331,0.2,"off",0.999998211860657
"HMDB","C12H10O7","-H","C12H10O7-H-",265.035376225,0.022834543,0.0241525836004752,0.961851180873192,0.982926065162907,0.2,"off",0.99995756149292
"HMDB","C19H12O2","-H","C19H12O2-H-",271.076453189,0.022833796,0.0256957228313877,0.913441005170424,0.972829607269754,0.2,"off",0.999999642372131
"HMDB","C16H20ClN3","+Cl","C16H20ClN3+Cl-",324.103976637,0.022747366,0.0361311596044945,0.638374979330799,0.98621897365616,0.5,"off",1
"HMDB","C11H18N2O5","+Cl","C11H18N2O5+Cl-",293.090972973,0.022635838,0.0282313492134592,0.802399101927502,0.999250771264874,0.5,"off",0.999220609664917
"HMDB","C21H36O10","+Cl","C21H36O10+Cl-",483.200248649,0.02259435,0.0279091050949623,0.840500120653472,0.963199251637044,0.5,"off",0.999994516372681
"HMDB","C10H14O3","-H","C10H14O3-H-",181.087017873,0.022591282,0.0234282085216088,0.970032125615349,0.994067026564755,0.2,"off",0.999992251396179
"HMDB","C20H24O8","+Cl","C20H24O8+Cl-",427.116519025,0.022512678,0.0241110619170104,0.935700809243186,0.997869674185464,0.5,"off",0.998815894126892
"HMDB","C10H9N","-H","C10H9N-H-",142.066222853,0.022484558,0.0233228834890546,0.970191328759909,0.99367579264277,0.2,"off",0.999999642372131
"HMDB","C15H16O9","+Cl","C15H16O9+Cl-",375.048833389,0.022458658,0.0262712325610188,0.867104837347165,0.985897435897436,0.5,"off",0.989958941936493
"HMDB","C16H11N","-H","C16H11N-H-",216.081872917,0.022277376,0.0236080390142076,0.950094954212088,0.993200883002208,0.2,"off",0.999998927116394
"HMDB","C7H13N3O4S","-H","C7H13N3O4S-H-",234.055400631,0.022256806,0.0361353081664574,0.622216366524905,0.989896180941787,0.2,"off",0.99999988079071
"HMDB","C11H9NO4","-H","C11H9NO4-H-",218.045881333,0.022156542,0.0232202849530578,0.965690016311837,0.988090451174957,0.2,"off",0.99999988079071
"HMDB","C11H12N4O2S","-H","C11H12N4O2S-H-",263.060820359,0.022151915,0.0231271889867991,0.967210678286422,0.99030132680509,0.2,"off",0.999948024749756
"HMDB","C15H18N4O3","+Cl","C15H18N4O3+Cl-",337.107291733,0.022119464,0.0265597267266453,0.861680122419507,0.966506871204858,0.5,"off",0.999983787536621
"HMDB","C9H9NO2","-H","C9H9NO2-H-",162.056052093,0.022109848,0.0230215084068722,0.972889467079319,0.987162115451089,0.2,"off",0.999999523162842
"HMDB","C12H11NO","-H","C12H11NO-H-",184.076787537,0.022029921,0.0234855340103429,0.964192043642733,0.972856892625679,0.2,"off",1
"HMDB","C12H15N5O3","+Cl","C12H15N5O3+Cl-",312.086890637,0.021987138,0.0244265242376011,0.902036221670699,0.997890875745071,0.5,"off",0.99991762638092
"HMDB","C9H12O4","-H","C9H12O4-H-",183.066282429,0.021902414,0.0226279199121239,0.972374340876526,0.995437169111813,0.2,"off",0.999936699867249
"HMDB","C10H10O3","-H","C10H10O3-H-",177.055717745,0.02181472,0.023124805013067,0.950778511527426,0.992184004474273,0.2,"off",0.999995112419128
"HMDB","C25H28O8","-H","C25H28O8-H-",455.171141421,0.02181422,0.0245438135207661,0.916708760470307,0.969541166592582,0.2,"off",0.999993801116943
"HMDB","C21H28O6S","+Cl","C21H28O6S+Cl-",443.130061083,0.021682952,0.0261794291905893,0.837933882493774,0.988435788192331,0.5,"off",0.999868392944336
"HMDB","C24H31FO6","-H","C24H31FO6-H-",433.203190437,0.021592725,0.0240512797528825,0.920171347828063,0.975664646964264,0.2,"off",0.999997615814209
"HMDB","C17H26N2O","+Cl","C17H26N2O+Cl-",309.173914749,0.021556646,0.0255597051303325,0.859065317522446,0.981746031746032,0.5,"off",0.941550731658936
"HMDB","C13H22NO3PS","-H","C13H22NO3PS-H-",302.098525299,0.021541856,0.0230190729979327,0.951616859214033,0.983406705045716,0.2,"off",0.999995350837708
"HMDB","C19H18O6","-H","C19H18O6-H-",341.103061861,0.021372322,0.0226950046002124,0.943569359740579,0.998039215686275,0.2,"off",0.999009490013123
"HMDB","C11H20O3","-H","C11H20O3-H-",199.133968065,0.0213524,0.0223694451527806,0.966897352264819,0.987213532875736,0.2,"off",0.999996185302734
"HMDB","C25H36O2","-H","C25H36O2-H-",367.264253957,0.021274177,0.0240386780464484,0.91771844779699,0.964345679012346,0.2,"off",0.999997735023499
"HMDB","C23H28N8","+Cl","C23H28N8+Cl-",451.213094193,0.021269284,0.0262850200105616,0.833496608325994,0.970824481537683,0.5,"off",0.999991774559021
"HMDB","C7H14O5","+Cl","C7H14O5+Cl-",213.053524845,0.021122979,0.0239338439529509,0.892266552110778,0.989118027547371,0.5,"off",0.999991536140442
"HMDB","C15H12O5","-H","C15H12O5-H-",271.061197049,0.021015115,0.0220090917575833,0.955474865291997,0.999333333333333,0.2,"on",0.416210174560547
"HMDB","C11H9NO4","+Cl","C11H9NO4+Cl-",254.022559065,0.021014417,0.0234402864297668,0.897468047759571,0.998930817610063,0.5,"off",0.999998331069946
"HMDB","C9H15N5O8","-H","C9H15N5O8-H-",320.084786005,0.020970942,0.0220223337179352,0.965018749661209,0.986776604286332,0.2,"off",0.99999988079071
"HMDB","C13H22O4","+Cl","C13H22O4+Cl-",277.121210481,0.020865027,0.0245615704325548,0.870063405747836,0.976364335126826,0.5,"off",0.999987244606018
"HMDB","C13H9NO3","-H","C13H9NO3-H-",226.050966713,0.02086271,0.0227576464268931,0.938610066108402,0.97669321439949,0.2,"off",0.99999988079071
"HMDB","C23H30N2O4","+Cl","C23H30N2O4+Cl-",433.189958737,0.020841433,0.0253712971234591,0.834420503967491,0.98446424491661,0.5,"off",0.998145818710327
"HMDB","C22H20O11","-H","C22H20O11-H-",459.093285025,0.020824151,0.022701736924026,0.928772447947473,0.987640520399141,0.2,"off",0.943770527839661
"HMDB","C8H12O9","-H","C8H12O9-H-",251.040855529,0.02077764,0.0214749930153326,0.969177954375117,0.998296836982968,0.2,"off",0.99999988079071
"HMDB","C11H14N2O5","+Cl","C11H14N2O5+Cl-",289.059672845,0.020693425,0.0227780475035903,0.915354253485162,0.99249126547048,0.5,"off",0.935574412345886
"HMDB","C23H32O5","+Cl","C23H32O5+Cl-",423.194375421,0.02069139,0.0254758136728738,0.835563524552118,0.972035501236723,0.5,"off",0.999993920326233
"HMDB","C13H20O5","+Cl","C13H20O5+Cl-",291.100475037,0.020684978,0.0244985225296055,0.868833055291864,0.971804344613566,0.5,"off",0.999971389770508
"HMDB","C21H20O5","-H","C21H20O5-H-",351.123797305,0.020581977,0.0226859281838274,0.933100177596484,0.972304461942257,0.2,"off",0.999986171722412
"HMDB","C19H20O5S","-H","C19H20O5S-H-",359.095868475,0.020574111,0.02268453695059,0.929138069340551,0.976137311517485,0.2,"off",1
